26  1 20  0  0   70.0   0.0
26  1 20  6  0  330.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  340.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  350.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  6  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  120.0   0.0
26  1 20  7  0   10.0 -99.0 -99.000  19.61  230.00    2.38
26  1 20  7  0   40.0   6.9   0.090  21.36   47.00    0.89
26  1 20  7  0   50.0   6.3   0.070  21.44   43.80    1.56
26  1 20  7  0   60.0   5.6   0.070  21.46   43.00    1.83
26  1 20  7  0   70.0   5.0   0.080  21.61   44.70    2.50
26  1 20  7  0   80.0   4.5   0.100  21.70   43.60    2.85
26  1 20  7  0   90.0   4.0   0.120  21.75   41.50    2.84
26  1 20  7  0  100.0   3.7   0.160  21.81   37.00    2.47
26  1 20  7  0  110.0   3.5   0.150  21.81   35.50    3.08
26  1 20  7  0  120.0   3.4   0.120  21.87   35.20    4.05
26  1 20  7  0  130.0   3.4   0.160  21.98   33.10    3.88
26  1 20  7  0  140.0   3.5   0.190  22.00   30.00    3.74
26  1 20  7  0  150.0   3.8   0.230  22.17   22.40    3.88
26  1 20  7  0  160.0   4.1   0.240  22.20   18.70    3.85
26  1 20  7  0  170.0   4.6   0.270  22.46   16.00    3.51
26  1 20  7  0  180.0 -99.0   0.260  22.74   22.20    4.38
26  1 20  7  0  190.0 -99.0   0.210  22.77   19.10    4.45
26  1 20  7  0  200.0 -99.0   0.220  23.03   15.30    4.39
26  1 20  7  0  210.0 -99.0   0.200  23.05   12.40    4.21
26  1 20  7  0  220.0 -99.0   0.190  23.21   12.80    4.32
26  1 20  7  0  230.0 -99.0 -99.000  23.28   12.20    4.51
26  1 20  7  0  240.0 -99.0 -99.000  23.31   12.30    4.50
26  1 20  7  0  250.0 -99.0 -99.000  23.35  999.00   99.00
26  1 20  7  0  260.0 -99.0 -99.000  23.32  999.00   99.00
26  1 20  7  0  270.0 -99.0 -99.000  23.32  999.00   99.00
26  1 20  7  0  280.0 -99.0 -99.000  23.31  999.00   99.00
26  1 20  7  0  290.0 -99.0 -99.000  23.28  999.00   99.00
26  1 20  7  0  300.0 -99.0 -99.000  23.30  999.00   99.00
26  1 20  7  0  310.0 -99.0 -99.000  23.34  999.00   99.00
26  1 20  7  0  320.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  330.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  340.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  350.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  7  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  8  0  210.0 143.9
26  1 20  8  0   10.0 -99.0 -99.000  23.59  231.00    2.13
26  1 20  8  0   40.0  11.7   0.120  23.52   29.00    0.65
26  1 20  8  0   50.0   9.5   0.140  23.58   26.10    1.50
26  1 20  8  0   60.0   8.3   0.150  23.66   24.80    2.07
26  1 20  8  0   70.0   7.6   0.180  23.78   24.00    2.53
26  1 20  8  0   80.0   7.1   0.220  23.89   24.90    3.03
26  1 20  8  0   90.0   6.8   0.250  23.89   22.30    3.18
26  1 20  8  0  100.0   6.5   0.270  23.91   21.30    3.31
26  1 20  8  0  110.0   6.4   0.280  23.90   25.00    3.74
26  1 20  8  0  120.0   6.2   0.280  23.84   25.10    3.92
26  1 20  8  0  130.0   6.1   0.280  23.80   22.90    4.01
26  1 20  8  0  140.0   6.1   0.260  23.74   21.70    4.09
26  1 20  8  0  150.0   6.2   0.250  23.69   21.20    4.17
26  1 20  8  0  160.0   6.3   0.230  23.62   20.00    4.26
26  1 20  8  0  170.0   6.5   0.210  23.56   17.50    4.36
26  1 20  8  0  180.0   6.8   0.200  23.52   15.90    4.43
26  1 20  8  0  190.0 -99.0   0.210  23.46   15.50    4.44
26  1 20  8  0  200.0 -99.0   0.230  23.45   15.50    4.41
26  1 20  8  0  210.0 -99.0   0.240  23.43   16.50    4.29
26  1 20  8  0  220.0 -99.0   0.250  23.42   16.40    4.30
26  1 20  8  0  230.0 -99.0 -99.000  23.42   13.70    4.65
26  1 20  8  0  240.0 -99.0 -99.000  23.40   11.60    4.77
26  1 20  8  0  250.0 -99.0 -99.000  23.39   10.80    4.46
26  1 20  8  0  260.0 -99.0 -99.000  23.40    9.80    4.13
26  1 20  8  0  270.0 -99.0 -99.000  23.39    8.00    3.72
26  1 20  8  0  280.0 -99.0 -99.000  23.39   11.30    3.37
26  1 20  8  0  290.0 -99.0 -99.000  23.39   25.10    3.44
26  1 20  8  0  300.0 -99.0 -99.000  23.35   30.30    3.87
26  1 20  8  0  310.0 -99.0 -99.000  23.33   25.20    4.38
26  1 20  8  0  320.0 -99.0 -99.000  23.29   16.50    4.86
26  1 20  8  0  330.0 -99.0 -99.000  23.25  359.50    3.31
26  1 20  8  0  340.0 -99.0 -99.000  23.18  355.00    3.09
26  1 20  8  0  350.0 -99.0 -99.000  23.11  350.90    2.66
26  1 20  8  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  8  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  8  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  8  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  8  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  9  0  350.0 319.9
26  1 20  9  0   10.0 -99.0 -99.000  27.71  223.00    2.17
26  1 20  9  0   40.0  20.6   0.130  25.52   18.80    0.59
26  1 20  9  0   50.0  20.6   0.140  25.52   10.90    0.94
26  1 20  9  0   60.0  17.7   0.140  25.57    8.00    1.50
26  1 20  9  0   70.0  16.0   0.160  25.69    9.50    1.94
26  1 20  9  0   80.0  14.9   0.250  25.76   11.40    2.34
26  1 20  9  0   90.0  14.1   0.270  25.86   13.10    2.88
26  1 20  9  0  100.0  13.4   0.350  25.86   11.50    3.07
26  1 20  9  0  110.0  12.8   0.450  25.90    9.50    3.17
26  1 20  9  0  120.0  12.2   0.470  25.90   11.50    3.23
26  1 20  9  0  130.0  11.7   0.450  25.85   13.00    3.29
26  1 20  9  0  140.0  11.2   0.460  25.80   12.20    3.34
26  1 20  9  0  150.0  10.7   0.460  25.74   11.20    3.40
26  1 20  9  0  160.0  10.3   0.460  25.68    9.00    3.49
26  1 20  9  0  170.0   9.8   0.520  25.59    6.90    3.59
26  1 20  9  0  180.0   9.4   0.410  25.51    7.80    3.62
26  1 20  9  0  190.0   9.0   0.480  25.42    8.90    3.65
26  1 20  9  0  200.0   8.8   0.490  25.32    7.50    3.80
26  1 20  9  0  210.0 -99.0   0.490  25.30    5.50    4.00
26  1 20  9  0  220.0 -99.0   0.500  25.13    4.80    4.09
26  1 20  9  0  230.0 -99.0   0.500  25.10    4.50    4.15
26  1 20  9  0  240.0 -99.0   0.490  24.93    3.20    4.20
26  1 20  9  0  250.0 -99.0   0.420  24.91  359.00    4.23
26  1 20  9  0  260.0 -99.0   0.470  24.81  356.30    4.16
26  1 20  9  0  270.0 -99.0   0.300  24.71    2.60    3.88
26  1 20  9  0  280.0 -99.0   0.320  24.63   11.50    3.62
26  1 20  9  0  290.0 -99.0   0.340  24.53    7.40    3.61
26  1 20  9  0  300.0 -99.0   0.380  24.45    1.80    3.68
26  1 20  9  0  310.0 -99.0   0.380  24.35    5.60    3.99
26  1 20  9  0  320.0 -99.0   0.610  24.33   11.00    4.43
26  1 20  9  0  330.0 -99.0   0.640  24.17    8.60    4.34
26  1 20  9  0  340.0 -99.0   0.800  24.15    0.80    3.93
26  1 20  9  0  350.0 -99.0   0.800  24.00  353.00    3.48
26  1 20  9  0  400.0 -99.0 -99.000  23.65  340.50    4.60
26  1 20  9  0  450.0 -99.0 -99.000  23.18  999.00   99.00
26  1 20  9  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  9  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  9  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20 10  0   60.0 496.4
26  1 20 10  0   10.0 -99.0 -99.000  32.59  217.00    1.71
26  1 20 10  0   40.0  23.9   0.290  26.20   68.20    0.37
26  1 20 10  0   50.0  26.5   0.320  26.21   34.80    0.68
26  1 20 10  0   60.0  27.2   0.360  26.20   28.70    1.21
26  1 20 10  0   70.0  24.7   0.470  26.24   29.30    1.43
26  1 20 10  0   80.0  22.9   0.580  26.35   28.10    1.43
26  1 20 10  0   90.0  21.6   0.670  26.42   29.10    1.35
26  1 20 10  0  100.0  20.7   0.780  26.46   35.10    1.24
26  1 20 10  0  110.0  20.0   0.840  26.45   41.50    1.34
26  1 20 10  0  120.0  19.7   0.900  26.43   46.60    1.57
26  1 20 10  0  130.0  19.5   0.940  26.39   45.30    1.77
26  1 20 10  0  140.0  19.7   0.970  26.33   43.20    1.96
26  1 20 10  0  150.0  20.7   0.980  26.26   32.80    2.02
